7807,11251
29892,33337
10564,14008
10064,13508
18218,21662
9998,13443
18344,21789
24043,27488
19374,22819
20329,23773
27698,31142
46530,49974
2636,6081
9562,13006
44308,47752
12373,15817
44550,47994
7442,10886
49273,52717
2321,5765
14595,18040
41110,44555
30507,33952
26990,30435
10515,13959
22063,25508
41081,44525
25472,28916
45863,49307
18227,21672
45847,49292
16290,19735
47065,50509
16412,19857
24308,27753
26293,29737
37729,41173
12224,15669
39178,42623
14066,17510
19372,22816
23341,26785
36150,39594
47489,50934
19309,22754
6801,10246
35203,38647
44173,47617
19931,23376
47800,51244
11195,14640
24538,27983
30375,33819
4200,7645
25798,29242
8203,11647
40296,43740
19385,22829
4784,8229
40919,44363
14930,18374
21908,25352
42454,45899
12067,15511
5288,8732
42772,46216
35199,38644
27785,31229
46730,50174
45171,48616
30666,34111
44807,48251
23803,27248
35995,39439
26591,30035
41575,45020
19707,23152
9183,12628
20465,23909
20626,24070
8170,11615
4996,8440
45754,49198
30335,33780
24118,27562
27533,30977
20011,23455
26793,30238
42621,46066
31939,35383
20861,24305
21033,24477
36157,39602
16248,19692
46890,50334
17062,20507
25664,29109
13531,16976
28118,31562
42884,46329
23942,27387
43041,46486
12520,15964
34536,37981
15594,19038
49702,53147
37472,40917
21980,25424
13129,16573
4637,8082
13142,16586
24287,27732
8575,12019
21775,25219
8935,12380
27577,31021
36750,40194
35311,38755
10900,14344
37912,41356
19418,22863
5734,9179
16611,20056
36026,39470
27566,31010
47130,50575
27588,31032
44520,47964
37651,41095
17896,21340
13050,16495
38197,41641
9077,12521
4079,7524
15646,19091
28337,31781
3812,7256
11722,15167
36749,40194
28787,32232
8203,11647
29610,33055
10568,14012
5342,8787
22585,26029
14831,18276
46069,49513
12296,15740
16133,19577
28356,31801
4025,7470
33446,36890
6977,10421
4804,8249
20963,24408
17489,20933
33646,37090
6132,9576
2600,6045
42770,46214
20817,24261
7722,11166
39673,43118
1863,5308
44870,48314
34970,38414
12126,15571
11451,14895
7059,10504
14029,17474
42890,46335
49377,52822
5838,9282
42536,45980
21285,24729
42583,46028
7000,10444
30190,33635
12368,15813
16423,19868
3146,6590
3368,6812
11782,15226
33937,37381
46626,50071
2203,5647
23136,26580
17191,20635
37443,40888
2186,5630
21444,24888
14635,18079
19159,22603
17986,21430
49298,52743
8139,11584
2381,5826
35101,38545
45714,49158
19614,23059
5942,9386
28724,32168
47620,51065
16275,19719
4180,7625
3379,6823
32774,36219
34941,38385
41693,45137
10776,14220
25854,29299
36326,39771
44889,48333
38724,42169
44847,48292
46921,50366
35440,38885
19892,23336
44366,47811
47054,50498
19263,22708
4091,7536
34774,38219
10360,13804
37587,41031
1802,5247
6113,9558
36161,39605
21409,24854
12901,16346
25679,29124
14400,17844
46786,50230
9983,13428
25837,29282
15387,18831
43213,46658
40924,44368
21618,25062
15718,19162
25475,28919
19308,22752
8805,12249
45605,49050
30097,33542
6444,9889
46982,50427
16020,19464
44025,47469
3256,6700
40127,43572
38304,41748
2862,6307
36260,39705
4363,7807
32088,35533
36946,40390
42133,45578
4621,8065
42944,46389
37517,40961
12090,15534
20103,23547
15908,19353
28413,31857
43921,47366
38864,42309
23754,27199
3635,7080
19754,23198
3989,7433
15170,18614
37972,41417
17082,20526
20606,24051
35933,39378
24761,28205
45997,49441
31103,34547
46523,49967
19075,22520
6336,9781
29369,32814
25744,29189
47730,51174
8930,12374
13862,17306
12675,16119
31471,34915
19475,22919
27643,31087
43623,47068
7172,10617
40595,44040
6653,10097
45687,49132
32757,36201
48910,52354
17024,20468
39677,43121
18434,21879
2300,5744
24607,28051
47544,50988
43570,47015
45657,49101
16488,19932
36601,40046
10318,13762
9458,12903
4798,8243
47076,50520
2873,6317
47078,50523
31589,35034
20998,24443
41153,44597
31708,35153
27738,31182
48986,52430
20215,23659
12763,16208
17838,21282
27935,31380
23834,27278
25526,28970
46214,49659
36418,39863
40098,43542
46997,50442
14321,17766
47504,50948
4624,8068
17482,20927
42847,46292
6018,9462
44475,47919
3124,6568
33603,37047
4359,7803
48580,52024
35131,38575
6580,10025
37195,40640
9768,13213
45542,48987
15224,18669
42207,45651
37393,40837
39352,42797
18413,21857
36613,40057
20921,24366
39080,42524
32922,36366
14902,18346
38222,41667
48914,52359
10316,13760
30266,33710
45215,48660
16939,20384
11945,15389
16415,19860
21232,24676
27153,30598
23119,26563
5541,8985
17516,20960
34837,38282
6681,10125
42593,46037
29493,32938
47040,50485
41722,45166
32952,36397
20604,24048
36932,40376
15469,18913
13412,16857
18269,21713
13867,17311
43303,46747
41086,44531
46071,49515
44722,48166
12249,15693
11817,15261
48651,52095
48921,52365
4618,8062
20727,24171
15373,18817
12501,15945
30029,33473
13449,16893
5294,8738
4070,7514
27839,31284
20289,23733
31559,35003
8689,12133
24179,27623
10454,13898
19730,23174
6211,9655
19317,22761
15100,18545
40968,44412
15463,18907
47079,50523
40318,43763
32094,35538
48914,52358
19307,22751
19880,23324
34263,37707
23517,26961
8565,12010
47502,50946
32820,36264
28398,31842
49155,52599
2536,5980
40661,44105
39851,43295
3088,6532
32589,36033
39313,42758
16511,19955
4406,7851
47442,50886
27629,31074
42142,45586
21587,25031
49556,53000
3150,6595
48570,52014
15871,19315
27317,30762
41838,45282
3948,7393
18953,22398
2446,5891
24252,27697
20131,23575
15712,19156
21373,24817
47161,50606
19608,23052
36940,40385
5887,9332
11565,15009
35955,39400
9346,12791
29804,33249
6540,9985
31150,34595
22883,26327
9230,12674
31600,35044
32518,35962
37912,41357
25357,28801
5065,8509
33379,36824
37041,40486
29817,33261
5135,8579
29090,32535
34159,37604
10724,14168
14644,18088
30230,33674
4458,7903
39662,43106
15618,19063
31318,34763
13938,17382
3802,7247
20097,23541
9697,13141
31365,34809
18878,22322
25260,28704
44761,48205
32014,35458
2161,5605
17891,21335
37625,41070
45054,48499
7487,10932
15667,19111
30047,33492
40112,43556
20677,24121
10133,13577
11826,15271
42455,45900
41540,44985
26128,29573
19371,22815
6640,10085
41437,44881
2882,6326
2576,6020
25121,28565
24695,28139
32580,36025
22330,25775
7253,10697
9083,12527
22852,26297
40820,44264
35002,38446
7537,10982
3362,6807
39475,42920
9217,12662
31707,35151
42301,45746
48510,51954
37351,40795
31064,34509
17447,20891
45652,49096
40663,44107
22662,26106
18861,22305
30290,33734
44249,47693
15943,19388
42000,45445
13400,16844
33857,37302
15042,18486
18849,22293
20035,23479
34347,37791
17088,20532
43128,46572
43553,46998
23416,26860
27708,31152
15833,19278
3614,7058
29102,32547
47622,51067
6940,10384
15057,18502
29570,33015
16986,20430
2541,5986
13124,16568
47180,50625
2701,6146
18637,22081
29246,32690
44392,47836
22951,26395
45231,48676
40369,43814
15377,18822
8662,12107
46979,50423
21170,24615
13766,17211
29266,32710
17591,21036
45476,48920
26485,29929
29019,32464
47815,51260
6705,10150
39395,42840
6863,10307
17068,20513
40971,44416
12008,15452
25226,28670
1805,5249
31273,34717
46805,50249
26561,30006
36650,40094
27754,31198
31581,35026
28819,32263
48685,52129
48077,51521
40343,43788
27846,31290
23034,26478
8725,12169
20907,24351
1849,5294
10538,13983
44205,47649
48375,51820
35574,39018
39809,43253
23633,27078
47895,51340
7301,10746
23882,27327
9687,13132
38220,41665
47533,50977
32969,36414
15451,18896
48731,52175
13758,17202
42411,45856
30624,34069
6916,10361
34428,37872
41793,45237
11460,14905
47917,51362
22915,26359
10331,13776
48789,52233
42136,45580
7431,10876
30244,33688
15042,18486
28366,31811
17292,20736
5334,8778
14626,18071
10168,13612
18749,22193
43539,46983
32791,36236
20503,23947
36050,39494
7077,10521
42132,45576
34562,38006
13934,17378
47815,51259
24568,28012
48530,51974
38656,42100
27228,30672
29535,32979
33873,37317
46311,49755
27446,30891
4265,7709
23873,27318
42839,46283
35570,39015
24150,27595
47360,50805
22500,25944
46469,49914
38355,41799
23441,26886
39078,42522
11536,14981
10302,13746
22250,25694
35816,39260
23653,27097
48804,52248
40548,43992
40116,43561
17410,20854
11906,15351
25188,28632
7449,10893
2334,5778
46042,49487
5846,9291
23247,26691
29567,33012
41457,44902
16714,20159
16140,19585
5968,9412
20453,23898
40102,43546
22948,26392
42226,45671
41074,44518
34026,37470
39573,43018
48645,52089
11616,15060
36394,39838
48366,51810
41407,44852
12803,16247
38417,41861
3021,6466
21674,25118
2958,6403
16340,19785
16885,20329
5493,8938
2014,5459
15261,18705
41967,45411
5511,8955
49223,52668
37562,41006
15033,18477
31382,34826
44064,47509
28759,32203
16997,20441
44416,47861
39955,43399
14982,18426
12718,16162
25670,29114
24027,27471
9398,12842
18032,21476
49337,52781
20109,23554
34865,38309
5147,8591
44774,48218
17752,21196
2838,6282
31074,34518
42650,46094
16266,19710
45490,48934
23160,26605
10170,13614
49328,52772
44621,48066
17199,20643
4331,7775
26260,29704
16376,19820
40675,44120
11477,14922
26721,30166
6803,10248
12732,16176
3902,7346
39722,43167
5776,9220
20013,23458
6501,9946
48505,51949
33258,36702
43796,47241
24366,27811
35462,38906
23738,27183
24611,28055
35010,38454
15818,19262
27269,30714
8809,12254
48905,52349
22202,25646
15212,18656
49406,52850
33734,37179
40409,43854
46798,50242
24888,28333
14741,18186
5610,9054
28701,32145
34809,38253
40599,44043
30719,34164
8514,11959
1935,5380
9713,13157
26458,29902
41592,45036
16113,19558
20919,24364
33434,36878
25476,28921
45520,48964
29293,32737
7330,10774
16214,19659
6736,10180
15537,18982
35116,38560
47954,51398
28987,32431
44477,47921
40025,43469
3736,7181
44955,48399
23295,26739
29730,33174
41310,44754
8143,11587
49688,53133
44587,48031
23528,26972
45246,48690
49587,53031
13549,16994
19704,23149
35429,38873
9854,13299
11657,15101
32609,36053
37054,40499
47171,50616
28648,32093
12712,16156
35647,39091
14303,17748
14798,18242
2895,6339
22406,25851
41863,45308
44515,47959
18965,22409
48333,51778
40514,43958
2097,5541
24833,28278
29376,32820
4059,7504
11055,14499
20746,24190
25183,28627
41427,44871
22132,25576
8637,12081
40254,43699
14807,18252
15154,18599
10025,13469
40643,44087
13937,17382
38608,42052
47452,50897
5511,8955
28658,32103
40415,43860
36346,39791
22778,26222
8952,12396
7864,11308
42544,45989
37690,41135
13451,16896
48672,52116
4992,8436
36830,40274
6346,9790
16239,19683
3636,7080
30031,33475
3274,6718
13934,17378
47612,51056
43523,46967
37165,40609
10292,13736
34612,38056
4378,7822
33882,37326
26420,29864
48563,52008
49660,53104
42506,45950
31169,34613
13588,17032
13223,16668
47447,50891
33286,36731
47121,50565
43342,46786
18121,21566
30122,33566
12872,16316
40550,43995
21349,24794
20304,23749
35574,39018
44247,47691
2828,6272
38060,41505
41642,45086
42350,45794
33251,36695
7106,10551
26085,29530
2157,5601
16011,19455
35178,38622
3967,7412
30171,33616
23931,27376
12176,15620
2394,5838
7841,11285
12430,15874
27144,30588
4272,7716
20515,23960
2057,5501
22105,25550
45238,48683
18350,21795
29169,32613
42576,46021
20954,24398
40322,43767
17589,21033
5118,8563
20497,23941
28354,31798
21672,25116
6951,10396
23155,26599
7828,11273
34042,37486
27598,31042
37155,40600
32648,36092
22191,25635
3859,7303
44841,48286
40650,44094
44680,48125
15729,19173
23623,27067
35505,38950
30079,33524
46928,50372
13130,16574
40648,44093
22075,25519
29909,33353
17797,21241
15966,19410
19633,23077
38802,42246
11472,14917
6822,10266
35929,39373
7200,10644
22778,26222
27213,30658
10910,14354
21685,25129
46436,49881
11299,14743
17611,21056
41726,45170
24230,27674
48563,52007
34195,37639
15871,19315
35621,39066
44681,48125
16154,19599
20012,23456
29057,32501
11692,15137
23525,26969
2427,5871
8630,12075
11548,14992
42653,46097
19250,22695
3683,7127
7693,11137
22152,25596
34664,38108
7959,11404
44116,47561
10409,13854
12632,16076
48576,52020
35580,39024
9846,13290
15096,18540
23735,27179
17910,21355
37632,41077
29574,33018
34450,37895
28692,32136
47036,50480
9480,12924
31501,34946
37560,41004
49650,53095
49914,53359
43289,46734
40157,43602
28298,31742
10514,13959
20169,23614
26475,29920
21421,24866
32874,36319
15215,18659
12410,15854
45614,49058
33671,37115
23014,26458
41381,44825
16349,19794
26710,30154
10478,13922
7558,11002
39209,42653
6513,9957
47697,51141
12096,15541
43689,47134
36335,39779
32846,36290
38449,41893
20469,23913
7685,11129
33541,36986
36480,39924
31037,34482
7177,10621
12584,16029
22815,26259
18476,21921
36384,39828
6842,10287
9303,12747
35101,38546
36466,39910
12153,15598
42130,45574
12872,16316
24349,27793
20741,24185
48837,52282
19032,22477
49900,53345
20653,24097
35624,39069
17204,20648
1760,5204
32700,36144
22705,26150
14396,17841
26071,29515
13985,17429
30188,33632
21579,25023
47656,51101
5541,8986
37960,41404
26903,30347
4205,7649
10082,13526
41523,44967
20314,23759
39592,43037
15177,18622
42225,45669
48598,52043
3636,7081
45325,48769
43839,47283
32681,36125
37636,41081
21415,24859
24252,27696
41280,44725
7243,10687
49091,52536
34936,38381
6721,10165
47187,50631
2807,6252
16547,19991
36270,39714
24901,28346
37970,41414
49879,53323
7096,10540
3005,6450
25568,29012
48610,52054
32877,36321
41335,44779
29156,32600
48271,51715
3333,6778
38191,41635
20227,23672
3203,6648
18659,22103
30694,34138
22100,25545
23936,27380
16671,20115
23105,26549
31917,35362
14076,17521
3169,6613
35583,39027
26281,29726
18661,22105
37076,40520
27493,30938
4900,8344
7769,11213
47099,50543
4561,8005
34992,38436
49326,52770
30172,33616
47241,50686
23968,27412
44208,47652
21525,24969
37848,41292
23681,27126
3037,6481
48334,51779
16571,20016
5771,9215
27155,30600
20538,23982
36635,40080
17471,20915
1812,5257
23061,26506
34592,38036
10412,13857
39542,42987
9345,12789
3859,7304
17748,21192
3991,7435
24609,28054
31746,35191
11616,15060
14480,17924
28769,32213
49816,53261
26921,30365
11191,14636
25799,29243
34592,38036
13804,17249
8858,12302
28157,31602
44091,47536
29100,32545
17001,20445
6565,10010
41070,44515
25132,28577
28485,31929
33600,37044
35950,39395
23166,26610
10014,13459
14874,18318
41416,44860
26117,29561
30746,34190
15321,18765
31062,34507
47975,51420
46956,50401
29263,32707
13566,17010
32842,36286
12126,15571
17189,20633
25706,29151
4374,7818
13499,16943
46586,50031
34366,37810
42000,45444
16380,19824
48925,52370
32396,35840
15804,19248
32454,35899
13038,16482
16061,19505
37702,41146
13604,17048
8008,11452
43191,46636
26454,29899
9843,13287
46530,49974
22101,25546
1757,5201
3479,6924
12442,15887
18513,21957
12807,16252
43755,47199
20609,24054
36831,40275
30310,33754
25288,28732
17089,20533
28029,31474
17001,20445
48234,51678
20630,24074
3066,6510
12064,15508
16605,20049
8475,11919
34734,38178
3585,7029
11249,14694
49771,53215
40827,44271
22103,25547
16341,19786
40289,43733
43857,47301
18507,21951
23093,26537
18156,21601
17551,20995
26678,30122
2272,5717
35448,38893
33024,36469
19302,22746
38484,41928
14458,17902
30522,33967
14174,17618
29973,33418
22176,25620
38399,41843
25503,28947
40170,43614
20803,24247
27425,30869
21279,24724
37965,41410
47870,51315
46967,50411
38376,41821
37390,40834
25984,29428
13677,17122
10155,13599
33759,37203
15893,19338
36410,39854
5345,8789
38023,41467
28100,31544
26797,30242
16884,20329
38255,41700
33633,37077
32645,36090
44355,47799
49097,52542
2548,5993
43912,47357
21058,24503
17810,21255
4873,8318
40302,43746
9086,12530
36918,40362
45761,49205
24484,27928
17517,20961
19108,22553
36013,39457
49835,53279
3234,6678
33431,36875
20892,24336
22196,25640
6168,9613
25003,28448
33732,37176
38832,42276
3827,7271
29413,32857
48512,51957
24092,27537
5703,9147
6577,10021
19159,22603
44173,47617
29024,32469
37421,40866
16847,20291
20095,23539
13635,17079
10339,13783
49837,53281
10873,14317
39916,43360
8897,12342
28945,32389
17098,20543
21812,25256
47027,50471
9545,12989
5483,8928
44182,47626
40949,44394
17046,20490
3544,6989
26674,30119
48672,52117
24156,27600
44935,48379
24415,27859
30140,33584
18955,22400
7185,10629
19627,23071
18225,21670
43346,46790
6058,9502
11091,14535
2225,5669
46669,50113
13158,16602
41468,44913
48677,52122
18578,22023
40656,44100
19643,23087
35354,38799
20609,24053
47419,50863
10998,14443
26932,30377
2693,6138
12788,16233
25617,29061
17748,21193
29509,32953
45141,48586
13402,16846
30456,33901
38557,42001
9347,12791
17503,20948
8434,11879
12145,15590
15228,18672
37538,40982
43905,47349
49167,52612
21005,24449
46261,49706
44422,47867
18634,22079
32250,35695
41088,44533
3052,6496
25289,28733
35283,38727
20958,24403
25824,29268
32699,36143
46342,49787
33385,36829
4367,7811
45221,48666
48906,52351
22151,25595
4354,7798
20550,23994
18489,21933
13488,16932
17271,20715
26699,30144
36568,40013
13918,17363
18241,21686
14390,17834
15614,19058
2341,5785
17331,20775
35474,38919
26102,29547
48734,52179
45599,49043
15718,19163
45449,48893
18318,21762
8191,11635
22305,25750
46221,49666
23980,27424
35624,39069
21475,24919
23407,26851
34072,37516
26196,29640
45566,49010
28214,31659
17707,21151
34348,37793
13302,16747
16441,19885
22753,26197
19480,22924
5459,8904
12937,16382
33298,36743
26338,29783
8175,11619
20658,24102
16557,20001
48286,51730
17790,21234
31713,35157
25553,28997
38495,41939
5383,8827
39894,43339
21010,24454
19699,23144
38692,42137
8202,11647
18822,22266
4386,7830
17689,21133
43813,47257
2742,6186
40014,43459
11509,14954
8959,12403
49725,53169
42729,46173
7526,10971
7072,10516
34716,38161
30949,34394
41032,44477
39752,43196
5260,8704
47703,51147
7571,11015
18035,21479
45660,49105
7237,10682
47053,50498
39297,42742
29662,33106
12723,16168
46095,49539
5176,8620
37807,41252
40884,44329
24633,28078
27430,30875
21326,24771
29287,32731
24754,28198
45407,48852
6320,9765
40301,43745
14169,17613
9308,12753
32462,35906
6662,10106
19126,22570
22687,26131
13904,17348
26011,29456
49246,52690
49373,52818
38177,41621
42189,45633
33312,36756
24609,28053
11046,14490
7716,11160
23159,26603
26082,29527
42367,45812
45079,48524
6190,9635
23164,26608
41727,45171
32239,35683
45429,48873
32170,35614
39867,43311
7257,10702
43845,47289
34706,38150
5369,8813
48993,52438
20362,23807
1775,5219
34327,37772
39860,43305
29955,33399
10883,14327
47443,50888
10138,13582
17337,20781
28259,31703
33888,37332
17288,20732
13100,16545
44396,47841
6317,9762
14619,18063
42700,46144
3609,7054
31977,35421
47326,50770
27299,30743
32757,36201
43179,46624
36038,39482
5659,9104
28806,32250
16799,20243
20325,23769
31823,35268
36969,40413
21828,25273
48788,52232
23625,27069
12383,15827
5202,8646
37115,40559
24404,27848
28478,31922
23212,26656
12171,15615
36148,39592
31350,34795
9763,13207
18990,22435
42910,46354
45837,49281
28501,31946
28773,32217
6778,10222
31926,35370
4061,7506
10381,13825
37618,41062
11467,14911
34295,37739
34726,38170
8592,12037
30350,33794
49471,52916
45291,48735
32710,36155
46716,50161
6176,9620
14333,17778
42504,45949
13648,17092
1875,5320
30375,33820
47533,50978
13505,16950
24733,28178
37497,40941
42695,46139
4700,8144
26359,29803
24926,28371
20420,23865
17852,21296
34828,38273
46191,49635
41668,45113
33790,37234
43510,46955
16128,19572
44200,47644
28258,31703
32876,36321
49776,53221
2610,6054
33148,36592
14788,18233
17256,20701
40871,44316
39282,42727
28657,32101
25893,29338
38010,41454
28556,32000
45904,49348
40733,44177
9475,12919
43950,47395
35634,39079
4707,8151
49316,52761
41972,45417
11369,14814
41399,44844
5159,8603
12140,15585
46678,50123
11540,14984
7036,10480
40701,44146
27591,31036
20936,24380
34840,38284
40606,44050
28707,32151
24445,27889
19045,22489
23616,27060
10899,14343
47759,51204
20405,23849
21456,24901
37872,41316
41951,45395
36915,40359
40006,43450
13613,17058
18316,21760
5882,9326
17548,20992
46241,49685
33051,36495
46248,49692
3379,6823
35265,38710
4126,7571
20832,24276
39133,42578
8333,11778
8604,12049
44129,47574
20813,24257
44425,47869
19317,22762
33563,37007
48140,51585
26201,29645
18034,21478
14481,17926
32690,36134
4249,7693
8715,12160
22900,26344
4871,8315
22155,25600
47782,51226
38436,41880
23260,26704
36292,39737
46957,50401
29009,32453
10163,13607
48354,51798
35235,38679
22729,26174
15414,18858
42506,45950
21412,24856
15008,18452
45357,48801
18082,21526
28612,32057
32533,35978
45560,49005
28758,32202
31567,35011
37436,40880
7072,10517
39171,42615
44205,47650
35514,38958
31918,35362
14181,17626
26741,30186
8772,12217
25335,28780
2851,6295
33713,37157
40184,43628
23075,26520
40668,44112
18251,21695
2979,6424
32532,35976
19718,23162
48024,51468
18063,21508
16725,20169
48279,51724
36892,40336
9820,13264
4463,7907
40473,43918
10645,14089
48533,51977
3758,7203
26189,29633
24692,28136
16634,20079
24692,28136
16634,20079
3758,7203
26189,29633
10645,14089
48533,51977
4463,7907
40473,43918
36892,40336
9820,13264
16725,20169
48279,51724
48024,51468
18063,21508
32532,35976
19718,23162
18251,21695
2979,6424
23075,26520
40668,44112
33713,37157
40184,43628
25335,28780
2851,6295
26741,30186
8772,12217
31918,35362
14181,17626
44205,47650
35514,38958
7072,10517
39171,42615
31567,35011
37436,40880
45560,49005
28758,32202
28612,32057
32533,35978
45357,48801
18082,21526
21412,24856
15008,18452
15414,18858
42506,45950
35235,38679
22729,26174
10163,13607
48354,51798
46957,50401
29009,32453
23260,26704
36292,39737
47782,51226
38436,41880
4871,8315
22155,25600
8715,12160
22900,26344
32690,36134
4249,7693
18034,21478
14481,17926
48140,51585
26201,29645
19317,22762
33563,37007
20813,24257
44425,47869
8604,12049
44129,47574
39133,42578
8333,11778
4126,7571
20832,24276
3379,6823
35265,38710
33051,36495
46248,49692
17548,20992
46241,49685
18316,21760
5882,9326
40006,43450
13613,17058
41951,45395
36915,40359
21456,24901
37872,41316
47759,51204
20405,23849
23616,27060
10899,14343
24445,27889
19045,22489
40606,44050
28707,32151
20936,24380
34840,38284
40701,44146
27591,31036
11540,14984
7036,10480
12140,15585
46678,50123
41399,44844
5159,8603
41972,45417
11369,14814
4707,8151
49316,52761
43950,47395
35634,39079
40733,44177
9475,12919
28556,32000
45904,49348
25893,29338
38010,41454
39282,42727
28657,32101
17256,20701
40871,44316
33148,36592
14788,18233
49776,53221
2610,6054
28258,31703
32876,36321
16128,19572
44200,47644
33790,37234
43510,46955
46191,49635
41668,45113
17852,21296
34828,38273
24926,28371
20420,23865
4700,8144
26359,29803
37497,40941
42695,46139
13505,16950
24733,28178
30375,33820
47533,50978
13648,17092
1875,5320
14333,17778
42504,45949
46716,50161
6176,9620
45291,48735
32710,36155
30350,33794
49471,52916
34726,38170
8592,12037
11467,14911
34295,37739
10381,13825
37618,41062
31926,35370
4061,7506
28773,32217
6778,10222
45837,49281
28501,31946
18990,22435
42910,46354
31350,34795
9763,13207
12171,15615
36148,39592
28478,31922
23212,26656
37115,40559
24404,27848
12383,15827
5202,8646
48788,52232
23625,27069
36969,40413
21828,25273
20325,23769
31823,35268
28806,32250
16799,20243
36038,39482
5659,9104
32757,36201
43179,46624
47326,50770
27299,30743
3609,7054
31977,35421
14619,18063
42700,46144
44396,47841
6317,9762
17288,20732
13100,16545
28259,31703
33888,37332
10138,13582
17337,20781
10883,14327
47443,50888
39860,43305
29955,33399
1775,5219
34327,37772
48993,52438
20362,23807
34706,38150
5369,8813
7257,10702
43845,47289
32170,35614
39867,43311
32239,35683
45429,48873
23164,26608
41727,45171
45079,48524
6190,9635
26082,29527
42367,45812
7716,11160
23159,26603
24609,28053
11046,14490
42189,45633
33312,36756
49373,52818
38177,41621
26011,29456
49246,52690
22687,26131
13904,17348
6662,10106
19126,22570
9308,12753
32462,35906
40301,43745
14169,17613
45407,48852
6320,9765
29287,32731
24754,28198
27430,30875
21326,24771
40884,44329
24633,28078
5176,8620
37807,41252
12723,16168
46095,49539
39297,42742
29662,33106
7237,10682
47053,50498
18035,21479
45660,49105
47703,51147
7571,11015
39752,43196
5260,8704
30949,34394
41032,44477
7072,10516
34716,38161
42729,46173
7526,10971
8959,12403
49725,53169
40014,43459
11509,14954
43813,47257
2742,6186
4386,7830
17689,21133
8202,11647
18822,22266
19699,23144
38692,42137
39894,43339
21010,24454
38495,41939
5383,8827
31713,35157
25553,28997
48286,51730
17790,21234
20658,24102
16557,20001
26338,29783
8175,11619
12937,16382
33298,36743
19480,22924
5459,8904
16441,19885
22753,26197
34348,37793
13302,16747
28214,31659
17707,21151
26196,29640
45566,49010
23407,26851
34072,37516
35624,39069
21475,24919
46221,49666
23980,27424
8191,11635
22305,25750
45449,48893
18318,21762
45599,49043
15718,19163
26102,29547
48734,52179
17331,20775
35474,38919
15614,19058
2341,5785
18241,21686
14390,17834
36568,40013
13918,17363
17271,20715
